id,experiences_offered,host_is_superhost,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,minimum_nights,cancellation_policy,price
14253149,none,t,f,Allston,House,Private room,2,1,1,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",2,strict,$79.00 
17153135,none,f,f,Allston,Apartment,Private room,1,2,1,1,"{""Wireless Internet"",Kitchen,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Lockbox}",2,moderate,$30.00 
13466700,none,f,f,Allston,House,Private room,1,3,1,1,"{""Wireless Internet"",""Pets live on this property"",Cat(s),Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",1,strict,$38.00 
7797744,none,f,t,Allston,House,Private room,1,2,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,Washer,Dryer,Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",1,flexible,$50.00 
13024208,none,f,t,Allston,Condominium,Entire home/apt,2,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Pets allowed"",Doorman,Gym,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Doorman,Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",2,strict,$129.00 
15498193,none,f,t,Allston,House,Private room,1,1,1,1,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",1,strict,$62.00 
15124883,none,f,t,Allston,House,Private room,1,1,1,1,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",10,strict,$72.00 
14416538,none,t,f,Allston,House,Private room,2,1,1,2,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",2,moderate,$119.00 
13236820,none,t,t,Allston,Apartment,Private room,2,1,1,1,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Hot water kettle""}",2,strict,$63.00 
13782612,none,f,t,Allston,Apartment,Private room,2,1,1,1,"{""Wireless Internet"",Kitchen,Breakfast,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",1,moderate,$52.00 
17249161,none,f,f,Allston,Apartment,Private room,1,1,1,1,"{""Wireless Internet"",""Air conditioning"",Kitchen,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Lockbox}",3,flexible,$39.00 
15498000,none,f,t,Allston,House,Private room,2,2,1,1,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",14,strict,$79.00 
13007112,none,f,f,Allston,Apartment,Private room,2,2,1,1,"{Internet,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",""Smoke detector"",""Lock on bedroom door"",""Laptop friendly workspace""}",2,flexible,$28.00 
19839113,none,t,t,Allston,Apartment,Private room,1,1,1,1,"{""Wireless Internet"",Pool,Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""Private entrance""}",1,strict,$75.00 
18674619,none,f,t,Allston,Apartment,Private room,2,1,1,1,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",1,flexible,$90.00 
14572515,none,f,f,Allston,Apartment,Private room,1,1,1,1,"{""Wireless Internet"",Kitchen,Elevator,Heating,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",1,flexible,$50.00 
16086871,none,t,f,Allston,House,Private room,1,3,1,1,"{""Wireless Internet"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Keypad,""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,Refrigerator,""Dishes and silverware"",""Luggage dropoff allowed"",""Long term stays allowed"",""Cleaning before checkout""}",1,strict,$38.00 
17942714,none,f,f,Allston,Apartment,Private room,1,2,1,1,"{""Wireless Internet"",Kitchen,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Lockbox}",2,flexible,$36.00 
19346500,none,f,t,Allston,Apartment,Entire home/apt,2,1,1,1,"{""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Gym,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Private living room"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Wide hallway clearance"",""Step-free access"",""Step-free access""}",3,moderate,$150.00 
11022736,none,f,f,Allston,Apartment,Entire home/apt,3,1,0,2,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Elevator,Heating,Washer,Dryer,""Smoke detector""}",7,flexible,$75.00 
15626546,none,f,t,Allston,Apartment,Entire home/apt,4,1,2,2,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Breakfast,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",1,flexible,$150.00 
19623990,none,t,t,Allston,Apartment,Entire home/apt,8,1,3,2,"{Kitchen,""Free parking on premises"",""Family/kid friendly""}",2,strict,$225.00 
7931331,none,f,t,Allston,Apartment,Entire home/apt,6,2,2,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Paid parking off premises"",""Pets allowed"",Doorman,Gym,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Keypad,""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",2,strict,$129.00 
3519768,none,t,f,Allston,Apartment,Entire home/apt,3,1,1,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Lockbox}",3,strict,$189.00 
17806559,none,f,t,Allston,House,Private room,1,1,1,3,"{""Air conditioning"",Kitchen,""Free parking on premises"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",2,flexible,$158.00 
2050034,none,f,f,Allston,Apartment,Private room,3,1,1,2,"{Internet,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",""Carbon monoxide detector"",""Fire extinguisher""}",1,flexible,$85.00 
20623206,none,f,f,Allston,Other,Private room,2,1,1,1,"{""Wireless Internet"",Kitchen,""Pets allowed"",Breakfast,Heating,Washer,Dryer,Essentials,""Lock on bedroom door"",Hangers,""Host greets you""}",1,flexible,$53.00 
15068390,none,f,t,Allston,House,Private room,2,2,1,1,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",1,strict,$99.00 
6761345,none,f,f,Allston,Apartment,Private room,1,1,1,1,"{Internet,""Wireless Internet"",Kitchen,""Hot tub"",Heating,""Smoke detector"",Essentials}",15,strict,$60.00 
20212582,none,f,f,Allston,Apartment,Private room,2,1,1,1,"{Kitchen,Heating,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Laptop friendly workspace"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Host greets you""}",1,moderate,$60.00 
13879099,none,f,f,Allston,Apartment,Private room,1,1,1,1,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Elevator,Heating,Washer,Dryer,Hangers,""Laptop friendly workspace""}",5,flexible,$90.00 
15559436,none,t,f,Allston,Apartment,Entire home/apt,4,1,1,3,"{TV,""Cable TV"",""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Keypad,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets""}",2,moderate,$99.00 
7449388,none,f,t,Allston,Apartment,Private room,2,1,1,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Gym,Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Laptop friendly workspace"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",1,moderate,$159.00 
13685207,none,f,t,Allston,Apartment,Entire home/apt,6,2,3,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Elevator,Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Keypad,Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",2,strict,$129.00 
17789443,none,f,t,Allston,House,Private room,7,1,1,4,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Breakfast,""Pets live on this property"",Dog(s),Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",1,strict,$115.00 
4909590,none,t,t,Allston,Apartment,Entire home/apt,4,1,0,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Breakfast,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Lockbox,""Pack ‰Ûªn Play/travel crib"",""Room-darkening shades"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",""Long term stays allowed""}",2,moderate,$99.00 
9496337,none,f,t,Allston,House,Private room,3,1,1,2,"{TV,Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",4,strict,$70.00 
8301150,none,f,t,Allston,Apartment,Entire home/apt,2,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher""}",2,moderate,$175.00 
16312885,none,t,f,Allston,Apartment,Private room,2,1,1,1,"{TV,""Wireless Internet"",Kitchen,""Free parking on premises"",Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",1,moderate,$63.00 
18447531,none,f,t,Allston,Apartment,Entire home/apt,4,2,2,2,"{Internet,""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",Dryer,""Smoke detector"",Essentials,Shampoo,""Hair dryer"",""Laptop friendly workspace""}",15,strict,$90.00 
14231514,none,f,f,Allston,Apartment,Private room,1,1.5,1,1,"{""Wireless Internet"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",1,strict,$40.00 
11528125,none,f,t,Allston,Apartment,Private room,2,1,1,1,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,Iron}",3,flexible,$50.00 
21227973,none,f,f,Allston,Apartment,Entire home/apt,4,1,2,2,"{""Wireless Internet"",Kitchen,""Pets allowed"",Breakfast,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Safety card"",""Laptop friendly workspace"",""Private entrance""}",1,flexible,$204.00 
15738758,none,f,t,Allston,House,Private room,2,2,1,1,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Gym,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",1,strict,$99.00 
7055184,none,f,t,Allston,House,Private room,1,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo}",1,flexible,$35.00 
4526384,none,f,t,Allston,Apartment,Entire home/apt,6,2,4,6,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",4,strict,$452.00 
1582688,none,f,t,Allston,House,Private room,2,2,1,1,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",1,strict,$67.00 
